#Date,news pleasantness,news attention,news sensitivity,news aptitude,news polarity,prev news pleasantness,prev news attention,prev news sensitivity,prev news aptitude,prev news polarity,stock change
2014-02-19,28.74,13.725,21.084,20.859,25.869,39.898,9.758,17.628,44.285,41.245,-1
2014-02-20,30.429,6.148,31.893,45.533,43.611,28.74,13.725,21.084,20.859,25.869,1
2014-02-21,9.39,13.562,8.835,40.586,25.607,30.429,6.148,31.893,45.533,43.611,-1
2014-02-24,52.466,26.781,7.295,63.965,58.781,21.889,34.175,18.783,24.261,28.186,1
2014-02-25,8.209,8.956,21.631,35.231,22.768,52.466,26.781,7.295,63.965,58.781,-1
2014-02-26,32.291,15.334,37.435,42.269,40.797,8.209,8.956,21.631,35.231,22.768,1
2014-02-27,25.088,8.819,39.78,33.963,31.973,32.291,15.334,37.435,42.269,40.797,1
2014-02-28,2.409,9.248,22.399,35.715,25.81,25.088,8.819,39.78,33.963,31.973,1
2014-03-03,2.989,6.619,27.94,34.727,24.807,-18.219,20.829,25.677,15.292,5.192,-2
2014-03-04,37.639,23.231,22.977,70.001,57.504,2.989,6.619,27.94,34.727,24.807,2
2014-03-05,28.477,8.178,18.985,45.106,41.615,37.639,23.231,22.977,70.001,57.504,-1
2014-03-06,-2.113,8.977,12.421,35.391,18.887,28.477,8.178,18.985,45.106,41.615,1
2014-03-07,4.077,10.201,5.189,26.663,18.31,-2.113,8.977,12.421,35.391,18.887,1
2014-03-10,6.068,19.528,4.865,13.734,13.53,32.553,16.163,18.954,43.675,38.915,-1
2014-03-11,24.276,19.917,18.335,23.591,22.69,6.068,19.528,4.865,13.734,13.53,-1
2014-03-12,13.484,-3.061,28.134,18.215,18.005,24.276,19.917,18.335,23.591,22.69,0
2014-03-13,13.707,14.164,33.946,23.693,19.944,13.484,-3.061,28.134,18.215,18.005,-2
2014-03-14,19.585,15.807,1.057,38.177,30.407,13.707,14.164,33.946,23.693,19.944,-1
2014-03-17,3.117,14.916,22.132,21.787,15.216,16.163,2.597,18.664,33.543,24.242,2
2014-03-18,15.41,0.129,16.386,32.435,28.457,3.117,14.916,22.132,21.787,15.216,1
2014-03-19,13.607,22.288,14.255,51.017,35.031,15.41,0.129,16.386,32.435,28.457,-1
2014-03-20,47.775,19.57,38.567,87.119,76.471,13.607,22.288,14.255,51.017,35.031,1
2014-03-21,28.691,12.358,27.735,18.997,27.569,47.775,19.57,38.567,87.119,76.471,-1
2014-03-24,18.36,13.96,14.656,24.907,20.817,32.791,39.406,15.543,44.972,41.979,-1
2014-03-25,17.616,39.945,20.625,30.924,27.443,18.36,13.96,14.656,24.907,20.817,1
2014-03-26,22.517,21.253,35.239,31.278,35.508,17.616,39.945,20.625,30.924,27.443,-1
2014-03-27,22.198,19.182,30.299,40.911,37.807,22.517,21.253,35.239,31.278,35.508,0
2014-03-28,-8.136,0.772,22.554,16.542,13.045,22.198,19.182,30.299,40.911,37.807,1
2014-03-31,15.971,17.209,21.403,12.631,19.014,20.467,17.969,14.354,33.137,25.889,1
2014-04-01,1.218,30.041,16.215,24.654,20.301,15.971,17.209,21.403,12.631,19.014,1
2014-04-02,38.542,5.334,46.04,60.782,51.585,1.218,30.041,16.215,24.654,20.301,1
2014-04-03,13.946,33.514,21.009,44.006,29.252,38.542,5.334,46.04,60.782,51.585,0
2014-04-04,30.01,2.484,25.614,36.959,34.928,13.946,33.514,21.009,44.006,29.252,-2
2014-04-07,12.574,32.552,9.143,34.97,27.709,20.599,9.676,40.982,47.847,36.21,-2
2014-04-08,30.115,15.747,22.744,41.174,36.04,12.574,32.552,9.143,34.97,27.709,0
2014-04-09,30.521,5.931,46.664,37.508,33.63,30.115,15.747,22.744,41.174,36.04,2
2014-04-10,24.07,17.093,18.787,30.786,24.858,30.521,5.931,46.664,37.508,33.63,-2
2014-04-11,32.412,23.684,31.038,50.675,45.435,24.07,17.093,18.787,30.786,24.858,-2
2014-04-14,-0.345,7.19,9.759,32.724,23.347,-0.7,30.47,21.173,32.563,24.036,2
2014-04-15,10.203,31.088,25.654,4.079,7.268,-0.345,7.19,9.759,32.724,23.347,1
2014-04-16,33.916,31.72,27.53,36.006,40.948,10.203,31.088,25.654,4.079,7.268,2
2014-04-17,10.611,25.707,42.28,33.477,25.083,33.916,31.72,27.53,36.006,40.948,-1
2014-04-21,35.097,13.415,35.299,53.656,47.989,20.112,7.378,19.897,22.759,18.077,1
2014-04-22,26.207,-6.903,27.539,33.639,31.366,35.097,13.415,35.299,53.656,47.989,1
2014-04-23,12.568,18.353,41.116,1.804,7.296,26.207,-6.903,27.539,33.639,31.366,0
2014-04-24,22.451,26.341,23.11,52.828,40.461,12.568,18.353,41.116,1.804,7.296,0
2014-04-25,9.663,11.277,26.705,27.732,20.87,22.451,26.341,23.11,52.828,40.461,-2
2014-04-28,17.566,13.831,18.575,21.785,21.601,36.12,13.617,33.369,73.16,60.262,1
2014-04-29,-18.655,22.999,28.216,4.541,-0.267,17.566,13.831,18.575,21.785,21.601,1
2014-04-30,15.576,0.866,23.636,35.933,28.777,-18.655,22.999,28.216,4.541,-0.267,1
2014-05-01,19.259,32.969,32.342,34.119,29.106,15.576,0.866,23.636,35.933,28.777,-1
2014-05-02,17.792,11.621,27.482,15.104,17.35,19.259,32.969,32.342,34.119,29.106,-1
2014-05-05,10.648,12.355,9.977,21.441,22.423,-16.569,7.851,17.636,-14.571,-10.87,1
2014-05-06,9.797,29.285,38.104,10.548,9.715,10.648,12.355,9.977,21.441,22.423,-1
2014-05-07,9.513,25.996,35.176,40.657,26.61,9.797,29.285,38.104,10.548,9.715,1
2014-05-08,10.677,17.803,30.197,37.515,27.771,9.513,25.996,35.176,40.657,26.61,1
2014-05-09,25.981,-17.338,24.142,38.964,35.634,10.677,17.803,30.197,37.515,27.771,1
2014-05-12,8.488,1.135,0.819,14.865,19.384,25.652,8.835,14.602,35.2,35.157,1
2014-05-13,32.683,21.708,4.217,40.021,37.939,8.488,1.135,0.819,14.865,19.384,1
2014-05-14,11.606,15.54,24.894,20.37,15.993,32.683,21.708,4.217,40.021,37.939,-1
2014-05-15,30.916,26.606,31.663,32.331,34.635,11.606,15.54,24.894,20.37,15.993,-2
2014-05-16,5.773,14.423,45.18,19.65,12.537,30.916,26.606,31.663,32.331,34.635,1
2014-05-19,21.178,4.248,29.55,41.85,34.514,38.264,18.878,13.57,47.414,42.852,1
2014-05-20,60.972,43.365,31.204,77.071,73.462,21.178,4.248,29.55,41.85,34.514,-1
2014-05-21,13.286,10.015,18.754,30.186,25.583,60.972,43.365,31.204,77.071,73.462,2
2014-05-22,15.666,18.838,23.912,36.143,23.394,13.286,10.015,18.754,30.186,25.583,0
2014-05-23,44.495,15.5,8.402,54.422,48.513,15.666,18.838,23.912,36.143,23.394,1
2014-05-27,-6.623,25.226,23.456,-10.718,-7.007,32.315,51.918,30.818,64.614,55.767,1
2014-05-28,36.928,9.069,6.553,35.124,39.229,-6.623,25.226,23.456,-10.718,-7.007,-1
2014-05-29,22.12,37.641,36.238,19.753,26.357,36.928,9.069,6.553,35.124,39.229,1
2014-05-30,19.49,21.409,28.759,32.77,29.561,22.12,37.641,36.238,19.753,26.357,1
2014-06-02,41.851,17.972,4.408,40.713,39.969,28.855,-5.499,20.891,58.389,45.69,1
2014-06-03,44.279,17.015,32.439,74.164,64.029,41.851,17.972,4.408,40.713,39.969,-1
2014-06-04,35.665,30.096,44.443,41.489,38.632,44.279,17.015,32.439,74.164,64.029,1
2014-06-05,51.169,6.239,9.206,57.521,56.53,35.665,30.096,44.443,41.489,38.632,1
2014-06-06,13.498,21.111,20.202,39.937,26.927,51.169,6.239,9.206,57.521,56.53,1
2014-06-09,39.94,14.5,17.906,66.635,52.732,12.391,12.661,13.753,35.534,22.19,1
2014-06-10,26.703,6.614,28.968,51.469,44.468,39.94,14.5,17.906,66.635,52.732,0
2014-06-11,20.232,7.735,10.925,28.978,24.733,26.703,6.614,28.968,51.469,44.468,-1
2014-06-12,-4.199,27.143,21.798,7.417,1.338,20.232,7.735,10.925,28.978,24.733,-1
2014-06-13,14.715,1.147,36.584,45.545,36.008,-4.199,27.143,21.798,7.417,1.338,1
2014-06-16,27.642,40.806,33.749,34.237,33.112,-1.679,28.245,35.279,1.429,-0.876,1
2014-06-17,29.007,1.454,2.783,28.069,28.438,27.642,40.806,33.749,34.237,33.112,1
2014-06-18,38.384,24.119,48.188,48.703,45.609,29.007,1.454,2.783,28.069,28.438,1
2014-06-19,12.501,24.707,23.37,39.15,27.297,38.384,24.119,48.188,48.703,45.609,0
2014-06-20,7.203,27.74,27.621,40.342,25.942,12.501,24.707,23.37,39.15,27.297,1
2014-06-23,20.607,9.14,24.235,24.679,28.553,40.014,-3.659,33.607,64.437,54.689,0
2014-06-24,16.288,23.198,30.614,23.743,18.625,20.607,9.14,24.235,24.679,28.553,-1
2014-06-25,35.39,28.416,11.57,63.248,54.424,16.288,23.198,30.614,23.743,18.625,1
2014-06-26,23.228,17.524,43.917,31.216,27.175,35.39,28.416,11.57,63.248,54.424,-1
2014-06-27,24.941,16.163,22.654,36.671,31.963,23.228,17.524,43.917,31.216,27.175,0
2014-06-30,27.746,22.781,27.651,27.622,34.146,19.062,29.465,33.575,30.887,26.038,-1
2014-07-01,31.985,41.961,9.394,63.371,52.22,27.746,22.781,27.651,27.622,34.146,1
2014-07-02,6.743,-8.852,21.113,12.384,9.076,31.985,41.961,9.394,63.371,52.22,1
2014-07-03,18.257,18.136,15.861,8.67,14.366,6.743,-8.852,21.113,12.384,9.076,1
2014-07-07,32.622,-0.842,39.757,34.118,34.618,25.264,2.352,27.522,40.493,37.558,-1
2014-07-08,18.385,36.338,18.497,35.634,34.235,32.622,-0.842,39.757,34.118,34.618,-1
2014-07-09,16.162,10.378,19.077,14.908,17.713,18.385,36.338,18.497,35.634,34.235,1
2014-07-10,23.63,18.473,33.043,29.339,28.035,16.162,10.378,19.077,14.908,17.713,-1
2014-07-11,19.008,20.883,6.069,35.513,29.307,23.63,18.473,33.043,29.339,28.035,1
2014-07-14,29.806,22.065,27.658,39.809,39.27,12.895,10.362,22.01,22.105,21.275,1
2014-07-15,34.601,38.642,18.014,48.193,45.22,29.806,22.065,27.658,39.809,39.27,0
2014-07-16,13.195,2.899,21.704,30.689,26.65,34.601,38.642,18.014,48.193,45.22,1
2014-07-17,14.91,4.308,21.405,26.375,21.969,13.195,2.899,21.704,30.689,26.65,-2
2014-07-18,24.622,12.52,15.697,24.535,25.054,14.91,4.308,21.405,26.375,21.969,1
2014-07-21,33.731,1.324,9.082,6.54,22.372,18.122,-9.426,21.146,29.709,22.829,-1
2014-07-22,-1.204,17.904,24.032,8.908,2.142,33.731,1.324,9.082,6.54,22.372,1
2014-07-23,6.053,-4.296,29.302,12.361,5.496,-1.204,17.904,24.032,8.908,2.142,-1
2014-07-24,23.748,13.913,32.842,28.246,27.672,6.053,-4.296,29.302,12.361,5.496,0
2014-07-25,32.368,16.273,20.217,23.345,28.211,23.748,13.913,32.842,28.246,27.672,-1
2014-07-28,20.082,27.602,2.378,26.141,26.087,7.352,1.955,9.242,12.938,9.673,1
2014-07-29,11.835,15.047,30.934,26.726,19.624,20.082,27.602,2.378,26.141,26.087,-1
2014-07-30,12.494,12.956,13.598,14.02,17.601,11.835,15.047,30.934,26.726,19.624,-1
2014-07-31,24.732,1.38,21.172,18.851,22.07,12.494,12.956,13.598,14.02,17.601,-2
2014-08-01,32.851,-5.096,29.675,49.407,43.882,24.732,1.38,21.172,18.851,22.07,-1
2014-08-04,6.45,15.694,20.571,18.327,18.154,15.388,8.954,27.928,24.321,21.094,1
2014-08-05,23.012,11.291,4.767,33.78,36.607,6.45,15.694,20.571,18.327,18.154,-1
2014-08-06,7.186,4.058,15.581,38.964,22.018,23.012,11.291,4.767,33.78,36.607,1
2014-08-07,24.482,2.528,24.787,43.505,38.445,7.186,4.058,15.581,38.964,22.018,-1
2014-08-08,9.913,22.521,10.567,13.327,15.302,24.482,2.528,24.787,43.505,38.445,2
2014-08-11,27.227,43.117,50.023,20.556,24.27,23.622,20.138,21.959,12.634,20.69,0
2014-08-12,25.713,19.976,25.994,38.795,33.633,27.227,43.117,50.023,20.556,24.27,0
2014-08-13,55.971,40.17,25.757,61.404,63.032,25.713,19.976,25.994,38.795,33.633,1
2014-08-14,24.176,28.338,21.682,41.26,33.216,55.971,40.17,25.757,61.404,63.032,1
2014-08-15,30.499,-0.862,45.85,32.665,38.672,24.176,28.338,21.682,41.26,33.216,-1
2014-08-18,29.116,17.712,31.703,45.434,39.996,21.171,-4.063,21.598,35.588,28.46,2
2014-08-19,29.662,11.757,23.894,31.348,32.111,29.116,17.712,31.703,45.434,39.996,1
2014-08-20,15.84,13.118,9.628,22.877,22.009,29.662,11.757,23.894,31.348,32.111,1
2014-08-21,-15.166,12.111,15.378,7.066,-3.601,15.84,13.118,9.628,22.877,22.009,1
2014-08-22,9.065,13.785,13.352,2.96,4.667,-15.166,12.111,15.378,7.066,-3.601,-1
2014-08-25,28.284,19.701,29.772,15.429,24.172,13.459,-6.901,16.034,16.355,16.178,1
2014-08-26,19.638,7.751,19.573,24.15,20.342,28.284,19.701,29.772,15.429,24.172,1
2014-08-27,36.795,46.967,19.901,49.256,47.875,19.638,7.751,19.573,24.15,20.342,0
2014-08-28,18.559,3.639,26.262,4.147,11.193,36.795,46.967,19.901,49.256,47.875,-1
2014-08-29,-8.438,24.846,18.425,13.127,4.507,18.559,3.639,26.262,4.147,11.193,1
2014-09-02,33.137,22.612,27.756,52.936,43.103,17.108,32.794,24.919,40.628,34.955,-1
2014-09-03,28.293,13.822,30.761,23.084,26.637,33.137,22.612,27.756,52.936,43.103,0
2014-09-04,2.402,10.01,8.852,12.472,11.185,28.293,13.822,30.761,23.084,26.637,0
2014-09-05,-1.114,16.952,22.113,4.415,3.529,2.402,10.01,8.852,12.472,11.185,1
2014-09-08,22.039,15.22,13.746,29.875,27.935,17.875,18.348,5.447,18.572,18.733,-1
2014-09-09,21.31,-1.098,13.512,30.09,28.392,22.039,15.22,13.746,29.875,27.935,-1
2014-09-10,22.166,9.858,17.845,32.913,24.962,21.31,-1.098,13.512,30.09,28.392,1
2014-09-11,31.687,12.743,19.401,57.854,46.166,22.166,9.858,17.845,32.913,24.962,0
2014-09-12,19.287,28.272,23.167,27.239,25.546,31.687,12.743,19.401,57.854,46.166,-1
2014-09-15,19.205,38.896,31.738,36.499,35.863,13.022,33.79,26.531,47.677,29.306,1
2014-09-16,27.57,26.399,21.929,37.947,33.9,19.205,38.896,31.738,36.499,35.863,1
2014-09-17,-5.333,16.79,28.856,9.096,2.756,27.57,26.399,21.929,37.947,33.9,1
2014-09-18,6.139,23.519,24.777,10.142,9.858,-5.333,16.79,28.856,9.096,2.756,1
2014-09-19,4.17,15.533,19.861,7.574,9.442,6.139,23.519,24.777,10.142,9.858,0
2014-09-22,47.593,22.897,34.823,54.422,44.501,-3.474,10.622,24.65,33.563,14.484,-1
2014-09-23,9.33,6.345,16.986,14.3,14.579,47.593,22.897,34.823,54.422,44.501,-1
2014-09-24,33.407,29.565,15.329,53.991,46.663,9.33,6.345,16.986,14.3,14.579,2
2014-09-25,51.946,39.216,33.814,61.512,61.615,33.407,29.565,15.329,53.991,46.663,-2
2014-09-26,23.443,15.803,13.585,43.728,34.657,51.946,39.216,33.814,61.512,61.615,2
2014-09-29,15.882,8.103,18.139,60.497,39.253,13.005,14.425,27.275,30.867,22.004,-1
2014-09-30,36.029,14.441,4.832,64.755,51.241,15.882,8.103,18.139,60.497,39.253,-1
2014-10-01,19.528,9.144,34.267,35.259,28.708,36.029,14.441,4.832,64.755,51.241,-2
2014-10-02,44.84,22.643,59.036,41.731,42.976,19.528,9.144,34.267,35.259,28.708,0
2014-10-03,25.923,15.273,29.485,30.194,28.667,44.84,22.643,59.036,41.731,42.976,2
2014-10-06,7.528,-3.97,14.415,38.939,27.153,21.737,9.309,41.459,32.737,29.021,-1
2014-10-07,-4.478,5.716,52.241,3.944,1.512,7.528,-3.97,14.415,38.939,27.153,-2
2014-10-08,33.712,8.698,17.248,61.863,50.12,-4.478,5.716,52.241,3.944,1.512,2
2014-10-09,39.51,5.241,26.488,63.047,58.036,33.712,8.698,17.248,61.863,50.12,-2
2014-10-10,13.57,36.838,20.761,41.428,26.851,39.51,5.241,26.488,63.047,58.036,-1
2014-10-13,33.717,-6.312,16.148,39.822,38.428,27.557,-4.733,22.564,34.207,32.874,-2
2014-10-14,17.099,9.676,23.656,4.575,11.778,33.717,-6.312,16.148,39.822,38.428,0
2014-10-15,30.42,15.815,19.625,41.534,36.612,17.099,9.676,23.656,4.575,11.778,-2
2014-10-16,42.284,23.172,19.805,59.703,51.363,30.42,15.815,19.625,41.534,36.612,-1
2014-10-17,27.458,19.645,29.092,28.915,26.577,42.284,23.172,19.805,59.703,51.363,2
2014-10-20,31.401,0.494,7.103,42.957,36.942,16.411,12.24,31.829,30.924,30.175,1
2014-10-21,21.661,24.341,21.844,55.041,41.071,31.401,0.494,7.103,42.957,36.942,2
2014-10-22,40.423,22.534,38.199,47.186,49.031,21.661,24.341,21.844,55.041,41.071,-2
2014-10-23,34.84,17.822,22.435,50.404,49.59,40.423,22.534,38.199,47.186,49.031,2
2014-10-24,30.231,-2.54,17.036,73.901,54.287,34.84,17.822,22.435,50.404,49.59,1
2014-10-27,-6.082,25.953,24.8,10.827,3.046,16.802,11.336,4.409,31.025,25.119,1
2014-10-28,30.759,24.336,7.144,47.687,39.661,-6.082,25.953,24.8,10.827,3.046,2
2014-10-29,36.512,32.955,40.795,46.157,48.455,30.759,24.336,7.144,47.687,39.661,-1
2014-10-30,2.45,12.103,31.581,3.52,13.179,36.512,32.955,40.795,46.157,48.455,2
2014-10-31,40.886,6.257,28.303,57.706,51.467,2.45,12.103,31.581,3.52,13.179,2
2014-11-03,24.133,2.188,24.188,36.313,30.776,20.679,48.587,24.293,46.06,36.281,-1
2014-11-04,7.303,15.047,26.959,18.388,13.467,24.133,2.188,24.188,36.313,30.776,1
2014-11-05,16.548,13.392,23.56,41.509,31.598,7.303,15.047,26.959,18.388,13.467,1
2014-11-06,24.57,14.602,6.36,64.22,49.76,16.548,13.392,23.56,41.509,31.598,1
2014-11-07,18.736,31.347,36.944,20.795,23.733,24.57,14.602,6.36,64.22,49.76,1
2014-11-10,48.773,5.352,18.271,58.476,55.195,39.51,5.561,-2.984,72.173,54.978,1
2014-11-11,34.305,18.689,11.396,60.591,49.83,48.773,5.352,18.271,58.476,55.195,0
2014-11-12,21.743,7.945,15.751,22.829,26.341,34.305,18.689,11.396,60.591,49.83,0
2014-11-13,9.586,15.02,28.554,26.868,18.833,21.743,7.945,15.751,22.829,26.341,1
2014-11-14,26.466,37.067,29.795,46.254,38.068,9.586,15.02,28.554,26.868,18.833,-1
2014-11-17,28.001,2.492,19.029,58.054,45.654,19.849,20.651,9.629,34.181,27.348,1
2014-11-18,48.664,20.658,19.96,46.954,48.18,28.001,2.492,19.029,58.054,45.654,1
2014-11-19,31.067,18.217,16.103,36.113,36.803,48.664,20.658,19.96,46.954,48.18,0
2014-11-20,2.816,4.453,32.728,6.643,7.206,31.067,18.217,16.103,36.113,36.803,1
2014-11-21,39.483,18.794,29.427,66.993,57.956,2.816,4.453,32.728,6.643,7.206,1
2014-11-24,34.792,3.916,14.54,47.014,45.186,1.032,22.824,14.223,23.663,18.006,0
2014-11-25,14.738,7.557,21.583,33.854,27.221,34.792,3.916,14.54,47.014,45.186,0
2014-11-26,21.806,26.037,17.068,51.453,46.172,14.738,7.557,21.583,33.854,27.221,1
2014-11-28,17.464,40.067,32.151,48.975,38.266,17.99,23.816,-0.086,55.867,39.446,0
2014-12-01,43.614,8.345,1.984,55.009,51.636,29.412,-2.496,24.365,24.382,21.189,-1
2014-12-02,17.654,23.939,38.744,46.415,35.238,43.614,8.345,1.984,55.009,51.636,1
2014-12-03,46.554,26.184,49.992,65.739,61.957,17.654,23.939,38.744,46.415,35.238,1
2014-12-04,41.992,13.117,21.679,68.444,54.85,46.554,26.184,49.992,65.739,61.957,0
2014-12-05,39.602,31.062,17.274,49.442,45.64,41.992,13.117,21.679,68.444,54.85,1
2014-12-08,16.594,-8.678,45.625,36.576,26.265,22.153,-1.239,20.359,31.508,22.985,-1
2014-12-09,32.381,-4.201,24.489,48.281,38.346,16.594,-8.678,45.625,36.576,26.265,-1
2014-12-10,49.653,16.2,21.175,41.001,43.992,32.381,-4.201,24.489,48.281,38.346,-2
2014-12-11,23.271,26.98,25.959,28.827,28.12,49.653,16.2,21.175,41.001,43.992,1
2014-12-12,54.211,21.073,14.381,58.181,55.858,23.271,26.98,25.959,28.827,28.12,-2
2014-12-15,24.662,36.323,31.266,52.47,43.243,64.844,53.908,20.268,77.842,71.907,-1
2014-12-16,32.996,22.746,19.246,28.831,32.856,24.662,36.323,31.266,52.47,43.243,-1
2014-12-17,-2.309,13.219,38.805,17.66,9.965,32.996,22.746,19.246,28.831,32.856,2
2014-12-18,-4.556,11.618,31.465,7.453,0.72,-2.309,13.219,38.805,17.66,9.965,2
2014-12-19,40.442,3.694,21.599,52.382,49.927,-4.556,11.618,31.465,7.453,0.72,1
2014-12-22,28.177,10.558,28.619,36.834,39.025,31.667,14.392,29.158,36.07,36.977,2
2014-12-23,0.013,10.665,30.5,19.604,12.451,28.177,10.558,28.619,36.834,39.025,1
2014-12-24,6.366,21.543,34.476,30.653,19.684,0.013,10.665,30.5,19.604,12.451,0
2014-12-26,18.854,33.764,7.373,34.842,29.555,39.242,-5.081,23.719,39.116,38.419,1
2014-12-29,21.094,11.901,29.604,44.033,32.481,22.064,36.313,36.211,50.444,36.561,0
2014-12-30,29.412,11.648,27.683,45.57,38.324,21.094,11.901,29.604,44.033,32.481,-1
2014-12-31,20.302,5.417,30.135,43.122,38.177,29.412,11.648,27.683,45.57,38.324,-2
2015-01-02,39.029,5.768,21.492,58.504,51.247,35.287,8.124,25.805,50.295,43.13,0
2015-01-05,23.558,20.876,17.313,42.839,37.587,23.531,12.393,23.138,31.71,30.011,-2
2015-01-06,33.278,8.611,15.717,39.321,39.491,23.558,20.876,17.313,42.839,37.587,-1
2015-01-07,12.188,14.735,30.734,30.597,21.219,33.278,8.611,15.717,39.321,39.491,2
2015-01-08,2.866,0.303,3.521,3.855,2.965,12.188,14.735,30.734,30.597,21.219,2
2015-01-09,-20.208,18.302,4.325,-2.895,-10.205,2.866,0.303,3.521,3.855,2.965,-2
2015-01-12,14.327,4.818,25.592,27.939,20.155,-9.571,24.173,5.634,0.541,-2.727,-1
2015-01-13,31.704,11.106,-1.831,28.211,26.918,14.327,4.818,25.592,27.939,20.155,-1
2015-01-14,13.229,5.024,11.424,-1.153,4.803,31.704,11.106,-1.831,28.211,26.918,-2
2015-01-15,27.627,13.884,7.26,51.534,45.376,13.229,5.024,11.424,-1.153,4.803,-1
2015-01-16,17.363,20.098,-0.597,24.874,18.342,27.627,13.884,7.26,51.534,45.376,2
2015-01-20,15.331,28.6,29.927,48.231,33.363,31.453,32.057,1.064,39.842,33.881,0
2015-01-21,4.548,2.229,10.975,12.137,2.855,15.331,28.6,29.927,48.231,33.363,1
2015-01-22,34.171,16.451,20.767,42.229,41.53,4.548,2.229,10.975,12.137,2.855,2
2015-01-23,16.828,31.797,24.574,11.717,12.704,34.171,16.451,20.767,42.229,41.53,-1
2015-01-26,31.79,14.914,29.236,39.369,37.062,1.103,9.443,21.225,17.385,10.027,0
2015-01-27,11.93,13.061,31.984,8.285,10.476,31.79,14.914,29.236,39.369,37.062,-2
2015-01-28,33.437,9.406,4.246,45.101,40.354,11.93,13.061,31.984,8.285,10.476,-2
2015-01-29,8.057,5.757,-8.222,23.95,19.745,33.437,9.406,4.246,45.101,40.354,2
2015-01-30,-6.278,37.846,22.892,14.819,9.875,8.057,5.757,-8.222,23.95,19.745,-2
2015-02-02,25.523,33.173,42.633,36.664,30.24,38.782,28.85,9.744,47.88,41.254,2
2015-02-03,11.661,27.351,36.731,39.521,31.519,25.523,33.173,42.633,36.664,30.24,2
2015-02-04,-16.582,16.241,21.669,-6.055,-7.676,11.661,27.351,36.731,39.521,31.519,0
2015-02-05,20.837,13.483,32.993,26.511,28.134,-16.582,16.241,21.669,-6.055,-7.676,2
2015-02-06,32.944,4.968,44.264,62.358,57.977,20.837,13.483,32.993,26.511,28.134,-1
2015-02-09,-1.035,13.466,2.024,13.232,8.068,32.314,44.656,16.231,48.245,41.26,-1
2015-02-10,15.669,13.588,18.172,31.408,28.292,-1.035,13.466,2.024,13.232,8.068,1
2015-02-11,13.776,4.436,3.041,32.199,26.085,15.669,13.588,18.172,31.408,28.292,0
2015-02-12,28.954,6.976,9.877,28.56,30.879,13.776,4.436,3.041,32.199,26.085,1
2015-02-13,25.131,15.505,10.882,52.833,39.688,28.954,6.976,9.877,28.56,30.879,1
2015-02-17,7.929,8.978,41.641,11.161,12.259,13.455,23.023,24.347,25.822,22.301,1
2015-02-18,15.978,7.419,25.481,16.759,18.918,7.929,8.978,41.641,11.161,12.259,-1
2015-02-19,17.78,7.971,24.168,27.737,25.155,15.978,7.419,25.481,16.759,18.918,-1
2015-02-20,52.896,18.968,24.699,63.368,61.539,17.78,7.971,24.168,27.737,25.155,2
2015-02-23,35.903,28.862,24.198,49.42,47.907,21.337,3.651,23.84,38.011,32.102,-1
2015-02-24,14.831,16.503,13.731,23.717,22.984,35.903,28.862,24.198,49.42,47.907,1
2015-02-25,5.348,12.864,12.975,30.904,21.11,14.831,16.503,13.731,23.717,22.984,1
2015-02-26,-0.76,10.279,10.057,13.689,12.805,5.348,12.864,12.975,30.904,21.11,0
2015-02-27,23.654,41.53,33.565,58.474,45.717,-0.76,10.279,10.057,13.689,12.805,-1
2015-03-02,4.255,12.301,33.852,29.998,17.805,12.832,32.892,32.56,15.745,16.121,2
2015-03-03,45.149,25.484,22.499,44.642,44.452,4.255,12.301,33.852,29.998,17.805,-1
2015-03-04,31.346,23.682,13.277,43.683,39.263,45.149,25.484,22.499,44.642,44.452,-1
2015-03-05,18.484,26.47,36.605,47.839,41.989,31.346,23.682,13.277,43.683,39.263,1
2015-03-06,16.667,17.923,22.952,13.682,16.999,18.484,26.47,36.605,47.839,41.989,-2
2015-03-09,15.803,-5.499,27.722,32.427,24.423,18.869,9.277,19.827,52.069,35.998,1
2015-03-10,70.087,16.803,0.859,100.008,85.987,15.803,-5.499,27.722,32.427,24.423,-2
2015-03-11,35.17,9.113,-0.451,61.037,50.378,70.087,16.803,0.859,100.008,85.987,-1
2015-03-12,60.905,20.85,20.546,80.252,74.31,35.17,9.113,-0.451,61.037,50.378,2
2015-03-13,41.291,10.55,8.192,74.88,65.329,60.905,20.85,20.546,80.252,74.31,-1
2015-03-16,17.674,17.907,45.656,46.424,40.671,24.07,22.401,8.538,55.653,44.142,2
2015-03-17,29.795,5.847,27.589,55.214,45.955,17.674,17.907,45.656,46.424,40.671,-1
2015-03-18,45.822,22.274,28.188,59.624,55.943,29.795,5.847,27.589,55.214,45.955,2
2015-03-19,44.762,53.307,19.986,68.11,60.144,45.822,22.274,28.188,59.624,55.943,-1
2015-03-20,37.69,5.951,10.323,53.931,52.127,44.762,53.307,19.986,68.11,60.144,2
2015-03-23,26.318,26.906,16.829,24.187,23.93,35.157,22.529,21.729,62.772,54.092,-1
2015-03-24,36.018,27.919,14.825,55.594,50.709,26.318,26.906,16.829,24.187,23.93,-1
2015-03-25,39.178,3.193,36.791,61.849,54.936,36.018,27.919,14.825,55.594,50.709,-2
2015-03-26,27.64,25.873,31.936,42.087,38.322,39.178,3.193,36.791,61.849,54.936,-1
2015-03-27,57.676,31.126,22.605,75.954,73.005,27.64,25.873,31.936,42.087,38.322,1
