#Date,yesterday news positivity, yesterday news negativity,stock change
2015-10-07,11.0233896683,14.3939751577,1
2015-10-08,8.6952501038,7.3124039572,2
2015-10-09,8.3599261543,13.7161842651,1
2015-10-12,10.5044703476,13.85062787,1
2015-10-13,10.3764661755,12.7216993581,-1
2015-10-14,5.3045186388,8.4047370471,-2
2015-10-15,10.6660704074,16.5690780428,2
2015-10-16,11.3598458142,12.3841200643,1
2015-10-19,9.5771522435,14.519845354,1
2015-10-20,8.4104227406,16.385410886,0
2015-10-21,11.8195237576,11.8990300312,-1
2015-10-22,12.3062537433,15.9825345415,2
2015-10-23,9.6315307217,15.3458460745,1
2015-10-26,10.3468841161,12.9750421257,-1
2015-10-27,8.8115813366,11.2380924737,-1
2015-10-28,11.749958158,16.2727974076,2
2015-10-29,9.3921843659,14.6741953468,-1
2015-10-30,12.8916452872,15.4362496261,-1
2015-11-02,12.8345781542,15.0400469815,2
2015-11-03,10.1374821418,10.101065451,1
2015-11-04,12.5654024867,14.8107654998,-1
2015-11-05,12.7323022044,15.7676589685,0
2015-11-06,8.9105814204,10.3985845376,1
2015-11-09,10.1160572097,12.7019681804,-2
2015-11-10,5.7821082562,12.6623393283,1
2015-11-11,14.9519373543,15.7312269439,-1
2015-11-12,11.5019430199,12.4342059789,-2
2015-11-13,13.2750016538,14.8102610123,-2
2015-11-16,8.4043670571,12.6144534256,2
2015-11-17,5.2844146613,4.7369784244,0
2015-11-18,6.930587826,9.5280033194,2
2015-11-19,6.8666971791,8.9949541173,0
2015-11-20,9.8237726068,11.2178768807,1
2015-11-23,7.1543622015,12.4649389431,-1
2015-11-24,10.551378643,12.5062303206,1
2015-11-25,8.3698389435,10.1394961951,0
2015-11-27,10.5402620052,12.4786118089,0
2015-11-30,8.619126812,10.7420403981,-1
2015-12-01,7.4576908719,10.9881771513,2
2015-12-02,8.6094522915,11.1850070512,-2
2015-12-03,7.7163753069,9.0050327936,-2
2015-12-04,12.1963333293,13.0325419811,2
2015-12-07,9.6069491929,9.605375834,-1
2015-12-08,8.5568076919,10.0334374843,-1
2015-12-09,12.7733927473,14.0634725986,-1
2015-12-10,9.1359225191,16.2010661866,1
2015-12-11,12.6027331327,13.042976375,-2
2015-12-14,11.4771544786,13.6973788728,1
2015-12-15,8.7011094112,11.6857387989,2
2015-12-16,12.3324746802,14.0623596655,2
2015-12-17,9.5597859266,12.8613844338,-2
2015-12-18,8.8309953618,10.636487638,-2
2015-12-21,7.94079205,9.7394777425,1
2015-12-22,10.033264377,12.1295743797,2
2015-12-23,6.1494255479,9.9161243745,2
2015-12-24,8.4699703812,11.1271992357,-1
2015-12-28,10.7177826024,9.3928211537,0
2015-12-29,8.2704787045,12.4660518278,2
2015-12-30,8.9926754885,8.7792532263,-1
2015-12-31,6.8558911995,10.0223844843,-2
2016-01-04,6.754176326,10.5367073896,-2
2016-01-05,8.1916201043,10.0814152484,0
2016-01-06,10.4746544224,13.8740920721,-2
2016-01-07,7.3771757881,12.6540842477,-2
2016-01-08,11.4663825543,15.967539003,-2
2016-01-11,9.2308393599,12.1202290824,1
2016-01-12,8.1777718981,8.5446077354,1
2016-01-13,5.4439587961,6.2681189628,-2
2016-01-14,8.0242673768,13.3617618226,2
2016-01-15,9.1917561389,14.9961474404,-2
2016-01-19,6.7359920012,12.6458005063,0
2016-01-20,12.3693511307,12.6598216834,-2
2016-01-21,9.8910483796,11.7018000366,1
2016-01-22,10.2239611078,11.6945489683,2
2016-01-25,10.8491434804,14.2909299647,-2
2016-01-26,7.1352905817,15.236564154,2
2016-01-27,9.7299287605,15.8594763733,-2
2016-01-28,10.9007476352,15.6386316539,1
2016-01-29,7.8180713143,11.0203964343,2
2016-02-01,6.5047158686,7.0837370449,0
2016-02-02,12.3164141117,13.3732967723,-2
2016-02-03,9.8299434433,12.1583674957,2
2016-02-04,11.8060334148,13.0500814826,1
2016-02-05,9.7975361078,10.7960897262,-2
2016-02-08,6.3164490891,9.6026264534,-1
2016-02-09,8.7321614982,12.4398765311,0
2016-02-10,8.2977099137,7.4791327131,-1
2016-02-11,7.6446220237,11.3868101793,-2
2016-02-12,12.3922914292,12.2401289452,2
2016-02-16,6.5637248614,8.4090790831,2
2016-02-17,14.1507106144,14.6441811382,2
2016-02-18,10.5073883418,11.1611375554,-1
2016-02-19,9.8881579133,12.8662670963,-1
2016-02-22,8.1284991095,12.646373547,2
2016-02-23,9.46832754,10.8193055526,-2
2016-02-24,8.4361827366,12.0798939416,1
2016-02-25,9.9085783639,10.3444527929,2
2016-02-26,9.9262483178,14.4162509022,-1
2016-02-29,8.7210636532,12.8907583644,-1
2016-03-01,14.4708391358,19.2684249377,2
2016-03-02,9.0563873053,11.6435451261,1
2016-03-03,9.3023708635,12.171808301,1
2016-03-04,9.2654609133,9.9013266307,1
2016-03-07,10.3246447889,12.2362583414,1
2016-03-08,9.4103897285,9.1564792525,-1
2016-03-09,7.4376475877,8.8407633222,1
2016-03-10,9.3425351749,11.444827898,0
2016-03-11,12.5643484623,19.1419889703,2
2016-03-14,9.2896677633,12.4020080946,1
2016-03-15,9.4531281941,11.8648040215,1
2016-03-16,7.621383663,7.9619823607,1
2016-03-17,8.1936310911,8.2378858937,2
2016-03-18,8.0890687317,11.4302354722,1
2016-03-21,7.4195574358,12.0766004226,1
2016-03-22,7.1455600473,11.1692802821,-1
2016-03-23,10.7568939229,15.9960041605,-1
2016-03-24,8.2606771686,12.3329522806,1
2016-03-28,6.965803332,11.6736663131,0
2016-03-29,11.7808625806,12.7424655468,1
2016-03-30,8.1700615256,9.8074200367,1
2016-03-31,9.3862882518,12.4589835745,-1
2016-04-01,10.1369626013,15.6773183415,1
2016-04-04,5.8329035548,10.1481682091,-1
2016-04-05,9.4054880186,9.7338584692,-1
2016-04-06,7.1639656893,9.2961286442,1
2016-04-07,4.7160774989,10.374488012,-2
2016-04-08,7.5483342407,8.6297393579,1
2016-04-11,9.9313231998,7.7470823418,-1
2016-04-12,10.009697011,12.086769598,2
2016-04-13,8.7668963073,10.9088434055,2
2016-04-14,9.1923354238,12.2452954161,1
2016-04-15,9.5013586869,12.1391195127,-1
2016-04-18,7.2455800863,12.1547611228,1
2016-04-19,10.6487865946,16.0137145835,1
2016-04-20,7.2411951364,11.0797726168,1
2016-04-21,8.355766835,9.4290367115,-1
2016-04-22,11.1924170036,14.7164273032,1
2016-04-25,10.0797151553,13.1086532358,0
2016-04-26,12.0373367014,17.1124789026,0
2016-04-27,5.316065559,6.54088161,1
2016-04-28,9.5509260423,13.9009793311,-2
2016-04-29,11.4722299149,12.7093471039,-1
2016-05-02,8.5929268183,14.618545822,1
2016-05-03,10.6137958379,12.8515151243,-1
2016-05-04,8.8500578127,10.1871131248,-1
2016-05-05,7.8740686838,11.2572113764,0
2016-05-06,9.4472231668,13.9211490611,1
2016-05-09,11.0316302638,15.4264767204,-1
2016-05-10,10.386451653,12.0118149593,2
2016-05-11,8.6315451093,17.6625723439,-2
2016-05-12,12.1260276688,12.8461522263,0
2016-05-13,9.0511736934,11.9982610784,-2
2016-05-16,11.5602317233,14.6446830344,2
2016-05-17,8.8148463176,13.6634975984,-2
2016-05-18,11.0938564375,13.7986280796,1
2016-05-19,10.3760302072,11.3594855929,-1
2016-05-20,10.828881224,13.3693522947,1
2016-05-23,9.3061031623,13.7993039611,0
2016-05-24,8.392401212,13.4086665723,2
2016-05-25,11.657516022,14.6868426527,1
2016-05-26,11.7969843608,12.2190310753,-1
2016-05-27,10.3872803052,15.5059816639,1
2016-05-31,9.1698156575,11.5305928057,-1
2016-06-01,13.8031646146,14.6953774514,1
2016-06-02,10.2839544134,14.9104015633,1
2016-06-03,12.3721885261,12.7646791022,0
2016-06-06,11.3343496985,16.3813996461,1
2016-06-07,9.6916211927,12.6760161101,0
2016-06-08,10.0037339844,11.0503544026,1
2016-06-09,10.0940619665,12.4017151331,1
2016-06-10,12.2066135665,11.4380013347,-1
2016-06-13,8.2438411826,10.8781474966,-1
2016-06-14,8.9476844336,11.4467991181,-1
2016-06-15,11.0184452568,9.703731255,-1
2016-06-16,10.9849142798,14.1665159343,1
2016-06-17,13.4028361352,16.0096688925,-1
2016-06-20,6.9408191132,10.2773140572,1
2016-06-21,11.2120986775,15.7890847183,0
2016-06-22,9.5813276677,15.0470280785,-1
2016-06-23,9.8611083084,14.1476240336,2
2016-06-24,9.7740417621,11.1386828732,-2
2016-06-27,11.3641616662,12.6890968789,-2
2016-06-28,8.3551063848,14.1814994784,2
2016-06-29,9.7059666343,13.1387865786,2
2016-06-30,9.2591766289,10.9309810343,2
2016-07-01,6.9478376601,10.601664608,1
