#Date,news positivity,news negativity,stock change
2015-10-06,11.0233896683,14.3939751577,1
2015-10-07,8.6952501038,7.3124039572,1
2015-10-08,8.3599261543,13.7161842651,2
2015-10-09,9.7900073951,11.5457298939,1
2015-10-12,10.3764661755,12.7216993581,1
2015-10-13,5.3045186388,8.4047370471,-1
2015-10-14,10.6660704074,16.5690780428,-2
2015-10-15,11.3598458142,12.3841200643,2
2015-10-16,9.8094697001,8.3059301636,1
2015-10-19,8.4104227406,16.385410886,1
2015-10-20,11.8195237576,11.8990300312,0
2015-10-21,12.3062537433,15.9825345415,-1
2015-10-22,9.6315307217,15.3458460745,2
2015-10-23,9.6015669907,15.881382854,1
2015-10-26,8.8115813366,11.2380924737,-1
2015-10-27,11.749958158,16.2727974076,-1
2015-10-28,9.3921843659,14.6741953468,2
2015-10-29,12.8916452872,15.4362496261,-1
2015-10-30,12.1203612408,11.813326365,-1
2015-11-02,10.1374821418,10.101065451,2
2015-11-03,12.5654024867,14.8107654998,1
2015-11-04,12.7323022044,15.7676589685,-1
2015-11-05,8.9105814204,10.3985845376,0
2015-11-06,12.4708488894,14.2750679679,1
2015-11-09,5.7821082562,12.6623393283,-2
2015-11-10,14.9519373543,15.7312269439,1
2015-11-11,11.5019430199,12.4342059789,-1
2015-11-12,13.2750016538,14.8102610123,-2
2015-11-13,8.027828588,10.9833362692,-2
2015-11-16,5.2844146613,4.7369784244,2
2015-11-17,6.930587826,9.5280033194,0
2015-11-18,6.8666971791,8.9949541173,2
2015-11-19,9.8237726068,11.2178768807,0
2015-11-20,8.2044184284,13.2423859089,1
2015-11-23,10.551378643,12.5062303206,-1
2015-11-24,8.3698389435,10.1394961951,1
2015-11-25,5.589644918,10.066417673,0
2015-11-27,8.8732850772,10.2184451346,0
2015-11-30,7.4576908719,10.9881771513,-1
2015-12-01,8.6094522915,11.1850070512,2
2015-12-02,7.7163753069,9.0050327936,-2
2015-12-03,12.1963333293,13.0325419811,-2
2015-12-04,8.2358423487,8.3353569603,2
2015-12-07,8.5568076919,10.0334374843,-1
2015-12-08,12.7733927473,14.0634725986,-1
2015-12-09,9.1359225191,16.2010661866,-1
2015-12-10,12.6027331327,13.042976375,1
2015-12-11,9.3220653693,13.1421570036,-2
2015-12-14,8.7011094112,11.6857387989,1
2015-12-15,12.3324746802,14.0623596655,2
2015-12-16,9.5597859266,12.8613844338,2
2015-12-17,8.8309953618,10.636487638,-2
2015-12-18,7.5132163627,11.997143153,-2
2015-12-21,10.033264377,12.1295743797,1
2015-12-22,6.1494255479,9.9161243745,2
2015-12-23,8.4699703812,11.1271992357,2
2015-12-24,9.1380957988,10.5455287971,-1
2015-12-28,8.2704787045,12.4660518278,0
2015-12-29,8.9926754885,8.7792532263,2
2015-12-30,6.8558911995,10.0223844843,-1
2015-12-31,13.5578686199,11.2144366593,-2
2016-01-04,8.1916201043,10.0814152484,-2
2016-01-05,10.4746544224,13.8740920721,0
2016-01-06,7.3771757881,12.6540842477,-2
2016-01-07,11.4663825543,15.967539003,-2
2016-01-08,8.5443646546,12.8151961421,-2
2016-01-11,8.1777718981,8.5446077354,1
2016-01-12,5.4439587961,6.2681189628,1
2016-01-13,8.0242673768,13.3617618226,-2
2016-01-14,9.1917561389,14.9961474404,2
2016-01-15,3.4841681582,8.4589444578,-2
2016-01-19,12.3693511307,12.6598216834,0
2016-01-20,9.8910483796,11.7018000366,-2
2016-01-21,10.2239611078,11.6945489683,1
2016-01-22,7.7838657846,14.5927544268,2
2016-01-25,7.1352905817,15.236564154,-2
2016-01-26,9.7299287605,15.8594763733,2
2016-01-27,10.9007476352,15.6386316539,-2
2016-01-28,7.8180713143,11.0203964343,1
2016-01-29,8.565512963,11.8594143322,2
2016-02-01,12.3164141117,13.3732967723,0
2016-02-02,9.8299434433,12.1583674957,-2
2016-02-03,11.8060334148,13.0500814826,2
2016-02-04,9.7975361078,10.7960897262,1
2016-02-05,12.7650641172,14.8456311903,-2
2016-02-08,8.7321614982,12.4398765311,-1
2016-02-09,8.2977099137,7.4791327131,0
2016-02-10,7.6446220237,11.3868101793,-1
2016-02-11,12.3922914292,12.2401289452,-2
2016-02-12,10.9683427387,12.4699274944,2
2016-02-16,14.1507106144,14.6441811382,2
2016-02-17,10.5073883418,11.1611375554,2
2016-02-18,9.8881579133,12.8662670963,-1
2016-02-19,7.632289187,12.6496994361,-1
2016-02-22,9.46832754,10.8193055526,2
2016-02-23,8.4361827366,12.0798939416,-2
2016-02-24,9.9085783639,10.3444527929,1
2016-02-25,9.9262483178,14.4162509022,2
2016-02-26,9.1686211568,13.2018998513,-1
2016-02-29,14.4708391358,19.2684249377,-1
2016-03-01,9.0563873053,11.6435451261,2
2016-03-02,9.3023708635,12.171808301,1
2016-03-03,9.2654609133,9.9013266307,1
2016-03-04,8.6999648354,14.1473122042,1
2016-03-07,9.4103897285,9.1564792525,1
2016-03-08,7.4376475877,8.8407633222,-1
2016-03-09,9.3425351749,11.444827898,1
2016-03-10,12.5643484623,19.1419889703,0
2016-03-11,8.0319730392,12.9989656696,2
2016-03-14,9.4531281941,11.8648040215,1
2016-03-15,7.621383663,7.9619823607,1
2016-03-16,8.1936310911,8.2378858937,1
2016-03-17,8.0890687317,11.4302354722,2
2016-03-18,13.6184339988,13.5311400951,1
2016-03-21,7.1455600473,11.1692802821,1
2016-03-22,10.7568939229,15.9960041605,-1
2016-03-23,8.2606771686,12.3329522806,-1
2016-03-24,9.6477070741,10.8850327103,1
2016-03-28,11.7808625806,12.7424655468,0
2016-03-29,8.1700615256,9.8074200367,1
2016-03-30,9.3862882518,12.4589835745,1
2016-03-31,10.1369626013,15.6773183415,-1
2016-04-01,11.8478175033,13.0106597693,1
2016-04-04,9.4054880186,9.7338584692,-1
2016-04-05,7.1639656893,9.2961286442,-1
2016-04-06,4.7160774989,10.374488012,1
2016-04-07,7.5483342407,8.6297393579,-2
2016-04-08,10.1853136759,11.6470626561,1
2016-04-11,10.009697011,12.086769598,-1
2016-04-12,8.7668963073,10.9088434055,2
2016-04-13,9.1923354238,12.2452954161,2
2016-04-14,9.5013586869,12.1391195127,1
2016-04-15,7.628604999,9.1480078881,-1
2016-04-18,10.6487865946,16.0137145835,1
2016-04-19,7.2411951364,11.0797726168,1
2016-04-20,8.355766835,9.4290367115,1
2016-04-21,11.1924170036,14.7164273032,-1
2016-04-22,9.436237195,8.3999010563,1
2016-04-25,12.0373367014,17.1124789026,0
2016-04-26,5.316065559,6.54088161,0
2016-04-27,9.5509260423,13.9009793311,1
2016-04-28,11.4722299149,12.7093471039,-2
2016-04-29,7.6224560264,14.5490233338,-1
2016-05-02,10.6137958379,12.8515151243,1
2016-05-03,8.8500578127,10.1871131248,-1
2016-05-04,7.8740686838,11.2572113764,-1
2016-05-05,9.4472231668,13.9211490611,0
2016-05-06,9.3900930978,11.9356127373,1
2016-05-09,10.386451653,12.0118149593,-1
2016-05-10,8.6315451093,17.6625723439,2
2016-05-11,12.1260276688,12.8461522263,-2
2016-05-12,9.0511736934,11.9982610784,0
2016-05-13,8.7333043812,16.3423613567,-2
2016-05-16,8.8148463176,13.6634975984,2
2016-05-17,11.0938564375,13.7986280796,-2
2016-05-18,10.3760302072,11.3594855929,1
2016-05-19,10.828881224,13.3693522947,-1
2016-05-20,6.3329453731,11.6029931052,1
2016-05-23,8.392401212,13.4086665723,0
2016-05-24,11.657516022,14.6868426527,2
2016-05-25,11.7969843608,12.2190310753,1
2016-05-26,10.3872803052,15.5059816639,-1
2016-05-27,13.1053414771,16.0586592442,1
2016-05-31,13.8031646146,14.6953774514,-1
2016-06-01,10.2839544134,14.9104015633,1
2016-06-02,12.3721885261,12.7646791022,1
2016-06-03,10.3101899649,13.5088798861,0
2016-06-06,9.6916211927,12.6760161101,1
2016-06-07,10.0037339844,11.0503544026,0
2016-06-08,10.0940619665,12.4017151331,1
2016-06-09,12.2066135665,11.4380013347,1
2016-06-10,11.1508102777,16.7977947706,-1
2016-06-13,8.9476844336,11.4467991181,-1
2016-06-14,11.0184452568,9.703731255,-1
2016-06-15,10.9849142798,14.1665159343,-1
2016-06-16,13.4028361352,16.0096688925,1
2016-06-17,7.5498894998,12.9523530799,-1
2016-06-20,11.2120986775,15.7890847183,1
2016-06-21,9.5813276677,15.0470280785,0
2016-06-22,9.8611083084,14.1476240336,-1
2016-06-23,9.7740417621,11.1386828732,2
2016-06-24,6.4087654155,10.0463865349,-2
2016-06-27,8.3551063848,14.1814994784,-2
2016-06-28,9.7059666343,13.1387865786,2
2016-06-29,9.2591766289,10.9309810343,2
2016-06-30,6.9478376601,10.601664608,2
2016-07-01,10.057581583,21.3722823133,1
