#Date,prev news pleasantness,prev news attention,prev news sensitivity,prev news aptitude,prev news polarity,stock change
2016-01-25,10.429,2.411,24.619,6.874,8.002,-2
2016-01-26,28.936,21.79,34.496,46.965,42.035,2
2016-01-27,8.352,13.15,37.124,5.773,7.162,-2
2016-01-28,11.397,26.045,14.291,8.029,7.855,1
2016-01-29,24.362,24.446,24.984,29.289,32.253,2
2016-02-01,17.063,-3.283,14.868,22.53,23.04,0
2016-02-02,38.316,9.895,21.761,62.735,53.554,-2
2016-02-03,29.064,34.452,20.819,38.395,39.868,2
2016-02-04,32.277,0.432,9.813,54.683,46.15,1
2016-02-05,35.267,21.111,18.162,40.706,43.994,-2
2016-02-08,14.414,17.594,14.743,14.839,15.2,-1
2016-02-09,28.272,5.853,3.591,42.027,39.059,0
2016-02-10,20.091,12.548,6.346,19.635,16.983,-1
2016-02-11,-1.408,10.565,37.695,19.475,8.415,-2
2016-02-12,27.015,37.747,33.002,27.655,27.615,2
2016-02-16,15.475,12.909,14.164,32.053,23.19,2
2016-02-17,34.848,23.352,12.225,56.614,50.024,2
2016-02-18,20.539,40.821,7.779,41.651,36.303,-1
2016-02-19,26.864,19.622,32.418,50.46,45.251,0
2016-02-22,15.326,27.494,13.508,31.838,23.6,2
2016-02-23,30.635,21.978,38.877,33.664,41.924,-2
2016-02-24,30.706,12.227,17.613,47.14,42.34,1
2016-02-25,14.921,13.372,6.648,9.017,14.58,2
2016-02-26,17.3,17.679,32.281,29.33,25.822,-1
2016-02-29,2.105,18.308,23.636,26.464,13.343,-1
2016-03-01,19.254,-0.438,10.455,26.224,25.192,2
2016-03-02,25.466,3.657,-4.454,33.285,30.527,1
2016-03-03,21.728,29.492,32.86,33.739,26.789,1
2016-03-04,10.628,-2.23,24.904,33.193,27.365,1
2016-03-07,55.689,-16.507,22.51,59.9,61.072,1
2016-03-08,4.975,10.269,19.713,28.796,22.756,-1
2016-03-09,37.663,20.498,-1.638,59.241,51.494,0
2016-03-10,48.794,11.819,5.793,43.272,49.884,0
2016-03-11,16.038,-1.07,33.816,31.69,23.575,2
2016-03-14,41.006,-3.178,33.729,38.702,39.97,0
2016-03-15,11.308,17.625,22.91,45.054,34.676,0
2016-03-16,15.282,16.093,14.59,19.444,19.654,1
2016-03-17,26.197,3.814,13.776,41.278,38.97,2
2016-03-18,15.121,23.729,13.331,40.698,29.861,1
2016-03-21,40.313,3.836,31.137,46.604,47.89,0
2016-03-22,27.382,10.552,14.671,31.345,31.576,0
2016-03-23,-9.993,4.983,29.039,-22.942,-17.744,-1
2016-03-24,24.522,21.611,17.266,42.264,36.99,0
2016-03-28,4.482,23.54,12.384,6.492,8.176,0
2016-03-29,41.905,24.417,17.335,43.735,44.888,1
2016-03-30,29.005,30.837,20.996,35.129,35.422,1
2016-03-31,28.827,20.375,17.28,76.469,54.213,0
2016-04-01,15.13,30.622,27.653,44.133,38.05,1
2016-04-04,22.064,18.344,8.538,27.46,25.979,-1
2016-04-05,34.767,13.877,36.068,35.223,44.773,-1
2016-04-06,49.868,19.778,41.521,60.289,62.373,1
2016-04-07,21.604,7.009,33.802,23.022,23.531,-2
2016-04-08,24.859,12.81,32.578,21.645,29.466,0
2016-04-11,11.576,20.959,15.605,29.079,17.189,0
2016-04-12,39.155,22.691,32.036,39.192,43.986,2
2016-04-13,42.405,22.63,24.515,50.907,52.647,2
2016-04-14,41.766,-1.934,21.868,45.573,41.366,0
2016-04-15,48.99,8.588,18.582,62.298,62.704,0
2016-04-18,44.327,0.237,-1.272,55.736,49.936,1
2016-04-19,17.791,2.716,22.154,43.306,39.167,1
2016-04-20,19.261,18.572,15.906,35.172,37.147,1
2016-04-21,17.944,4.125,4.063,43.907,34.091,-1
2016-04-22,39.494,17.859,37.124,68.839,59.23,0
2016-04-25,31.623,8.207,25.58,43.318,40.998,0
2016-04-26,37.523,24.391,44.713,67.059,52.324,0
2016-04-27,9.15,17.608,18.867,32.216,24.152,1
2016-04-28,17.018,24.707,33.693,45.338,32.813,-2
2016-04-29,45.893,14.31,24.129,46.619,52.121,-1
2016-05-02,33.142,14.389,-7.192,60.84,46.607,1
2016-05-03,12.896,2.257,27.88,28.003,21.424,-1
2016-05-04,17.547,28.21,9.021,37.584,29.153,-1
2016-05-05,-17.407,19.709,17.8,8.533,-1.71,0
2016-05-06,22.901,26.624,26.462,25.231,23.564,1
2016-05-09,56.367,16.235,36.49,56.364,60.463,-1
2016-05-10,46.045,8.587,13.509,64.554,57.492,2
2016-05-11,7.637,20.881,14.929,25.02,18.547,-2
2016-05-12,42.467,22.485,15.41,77.471,63.894,0
2016-05-13,33.739,20.257,13.851,44.004,43.61,-2
2016-05-16,35.6,40.466,12.635,61.606,51.378,2
2016-05-17,46.567,17.66,6.191,62.29,57.709,-2
2016-05-18,0.601,27.393,31.831,26.674,18.279,0
2016-05-19,28.704,19.077,19.107,56.305,48.495,-1
2016-05-20,19.346,33.644,13.212,32.403,26.617,1
2016-05-23,20.003,20.857,14.81,17.102,19.007,0
2016-05-24,43.894,11.494,41.924,39.142,41.06,2
2016-05-25,30.305,32.934,39.679,61.342,48.704,1
2016-05-26,18.951,-12.793,37.294,40.212,29.875,0
2016-05-27,37.382,17.474,22.735,50.963,41.848,1
2016-05-31,11.968,2.869,8.092,17.168,13.97,-1
2016-06-01,30.844,12.871,32.277,58.296,51.736,0
2016-06-02,6.437,23.508,30.633,43.423,29.061,1
2016-06-03,28.821,22.599,6.546,37.992,36.949,0
2016-06-06,17.979,37.002,26.429,59.468,36.985,1
2016-06-07,29.214,49.828,23.125,40.33,41.543,0
2016-06-08,59.219,14.239,23.793,65.72,64.565,1
2016-06-09,31.882,42.915,18.864,42.995,44.187,0
2016-06-10,38.615,16.14,23.39,66.482,53.839,-1
2016-06-13,5.496,33.241,29.788,-10.377,1.363,-1
2016-06-14,26.994,13.479,6.291,41.504,34.664,-1
2016-06-15,22.318,17.193,32.758,47.106,39.365,-1
2016-06-16,14.76,-7.386,32.373,38.03,27.642,1
2016-06-17,28.205,18.971,17.742,40.155,34.715,-1
2016-06-20,35.841,10.14,20.204,69.732,57.034,1
2016-06-21,8.344,25.78,19.474,34.14,22.99,0
2016-06-22,55.683,10.541,12.067,78.229,65.661,-1
2016-06-23,60.118,10.291,10.905,67.575,68.971,2
2016-06-24,51.466,11.77,9.04,36.577,46.636,-2
2016-06-27,44.11,18.508,14.46,82.627,60.731,-2
2016-06-28,35.349,6.75,5.774,64.574,46.203,2
2016-06-29,45.66,35.043,10.51,55.221,51.748,2
2016-06-30,32.786,10.869,12.147,34.259,31.153,2
2016-07-01,8.502,10.645,15.763,-3.19,6.577,0
